EmployeeID,EmployeeName,Age,Years_of_Experience,Department,Monthly_Salary,Income_Tax,PF_Contribution,Insurance_Deduction,Other_Deductions,Net_Salary,Rent_Expense,Grocery_Expense,EMI_or_Loan_Payment,Entertainment_Expense,Other_Expenses,Total_Expenditure,Savings_Amount,Investments,Class,Expense_Ratio,Savings_Ratio,Investment_Ratio,EMI_Ratio,Disposable_Income,Financial_Cushion,Debt_Burden_Index,Investment_to_Savings_Ratio,Financial_Health
EMP01144,Jyoti Nagpal,52,34,Sales,85000,3500,5100,1801,1717,72882,0,13204,25326,11134,7077,56741,3315,1874,Low,0.7785324222716171,0.0454844817650448,0.0257127960264537,0.3474932081995554,16141,0.06,0.298,0.565,0
EMP01145,Pallavi Bansal,34,10,Sales,58595,1263,3516,1149,1778,50889,12010,8787,0,4188,3234,28219,8547,2306,Medium,0.5545206233174164,0.1679537817603018,0.0453143115408044,0.0,22670,0.3,0.0,0.27,1
EMP01146,Ritika Bhatia,39,9,Marketing,67693,1769,4062,1889,1570,58403,0,9263,18365,1514,2464,31606,2039,684,Low,0.5411708302655686,0.0349125901066726,0.0117117271373045,0.3144530246733901,26797,0.06,0.271,0.335,0
EMP01147,Preeti Agarwal,39,10,Sales,59668,1317,3580,703,2013,52055,13407,7550,5915,2389,1939,31200,1674,273,Low,0.5993660551339929,0.0321582941119969,0.0052444529824224,0.1136298146191528,20855,0.05,0.099,0.163,0
EMP01148,Sneha Khandelwal,56,24,Operations,94382,4438,5663,1507,1386,81388,0,13471,27127,3761,3561,47920,668,629,Low,0.5887845874084632,0.0082075981717206,0.0077284120509165,0.3333046640782425,33468,0.01,0.287,0.94,0
EMP01149,Simran Mohit Dubey,39,10,Marketing,65401,1603,3924,1928,2210,55736,0,9573,15123,1341,2940,28977,2234,767,Low,0.5198973733314195,0.0400818142672599,0.013761303286924,0.2713327113535237,26759,0.08,0.231,0.343,0
EMP01150,Sanya Rathore,60,22,Operations,87155,3716,5229,1869,1601,74740,0,11823,21694,12070,6393,51980,3061,2439,Low,0.6954776558736955,0.0409553117473909,0.0326331281776826,0.2902595664971902,22760,0.06,0.249,0.797,0
EMP01151,Jyoti Bose,35,12,Finance,99364,4936,5962,1949,1768,84749,0,8847,28852,7975,3782,49456,8877,12943,Medium,0.5835585080649919,0.1047445987563275,0.1527215660361774,0.3404405951692645,35293,0.18,0.29,1.458,1
EMP01152,Pallavi Banerjee,23,2,IT,90797,4080,5448,1582,2032,77655,26269,10326,0,11948,5579,54122,2693,3880,Medium,0.6969544781404932,0.0346790290386968,0.049964586955122,0.0,23533,0.05,0.0,1.44,1
EMP01153,Anjali Iyer,47,20,IT,127336,9100,7640,2277,1725,106594,27708,17330,0,3714,3629,52381,37547,3216,Medium,0.4914066457774358,0.352243090605475,0.0301705536897011,0.0,54213,0.72,0.0,0.086,1
EMP01154,Rupal Reddy,38,15,IT,123915,8587,7435,2245,2463,103185,20631,17694,5797,4898,5417,54437,33464,2977,Medium,0.5275669913262586,0.3243107040752047,0.028851092697582,0.0561806464117846,48748,0.61,0.047,0.089,1
EMP01155,Rohit More,43,21,HR,66410,1654,3985,1546,1950,57275,11295,5862,0,3169,1631,21957,19125,3992,Medium,0.3833609777389786,0.3339153208206024,0.0696988214753382,0.0,35318,0.87,0.0,0.209,1
EMP01156,Aditya Somani,49,24,Sales,85000,3500,5100,1543,2045,72812,0,11065,21918,3414,5520,41917,2457,618,Low,0.5756880733944955,0.0337444377300445,0.0084876119320991,0.3010218095918255,30895,0.06,0.258,0.251,0
EMP01157,Trisha Ayaan Naidu,52,27,Operations,95000,4500,5700,1257,2267,81276,22620,14917,6472,4445,4462,52916,13141,3070,Medium,0.6510655051921846,0.161683645848713,0.0377725281755991,0.0796299030464097,28360,0.25,0.068,0.234,1
EMP01158,Vihaan Bagri,48,28,Sales,85000,3500,5100,1426,696,74278,0,11634,25579,2874,3626,43713,2320,908,Low,0.5885053447858046,0.0312340127628638,0.0122243463744311,0.3443684536471095,30565,0.05,0.301,0.391,0
EMP01159,Garima George,54,33,IT,150000,13333,9000,2299,1959,123409,38219,14527,17634,19512,10406,100298,4383,3272,Low,0.8127284071664141,0.0355160482622823,0.0265134633616673,0.1428907129950003,23111,0.04,0.118,0.746,0
EMP01160,Siddharth Srivastava,56,24,Marketing,90000,4000,5400,1290,1786,77524,0,13002,25633,4109,3901,46645,11437,3393,Low,0.6016846395954801,0.1475285073009648,0.0437670914813477,0.3306459934987875,30879,0.25,0.285,0.297,0
EMP01161,Rupal Singh,47,22,Sales,84962,3496,5098,2136,2318,71914,16952,10619,7805,2459,3742,41577,1782,1211,Low,0.5781489000750897,0.024779597852991,0.016839558361376,0.1085324137163834,30337,0.04,0.092,0.679,0
EMP01162,Charu Solanki,38,8,Customer Support,44420,554,2665,943,1299,38959,0,4379,9961,3297,1635,19272,7827,2338,Medium,0.4946738879334685,0.2009035139505634,0.0600118072845812,0.2556790472034703,19687,0.41,0.224,0.299,1
EMP01163,Simran Joshi,35,8,IT,98814,4881,5929,1784,1245,84975,0,9332,19100,7430,5913,41775,20307,4933,Medium,0.4916151809355693,0.2389761694616063,0.0580523683436304,0.224771991762283,43200,0.49,0.193,0.243,1
EMP01164,Harsh Jadhav,33,8,Operations,63984,1533,3839,2137,1149,55326,13073,7500,0,3914,4064,28551,968,544,Medium,0.5160503199219174,0.0174962946896576,0.009832628420634,0.0,26775,0.03,0.0,0.561,1
EMP01165,Palak Fernandes,27,6,Marketing,61193,1393,3672,1282,1132,53714,15681,6517,0,5243,2886,30327,9759,3302,Medium,0.564601407454295,0.1816844770450906,0.0614737312432512,0.0,23387,0.32,0.0,0.338,1
EMP01166,Aarav Somani,48,23,HR,69547,1955,4173,1609,2260,59550,0,8434,20619,2181,2360,33594,1666,82,Low,0.5641309823677582,0.0279764903442485,0.001376994122586,0.3462468513853904,25956,0.05,0.296,0.049,0
EMP01167,Aarav Khurana,32,8,Marketing,65966,1632,3958,1632,1246,57498,14952,10403,1882,1297,4420,32954,1306,437,Low,0.573132978538384,0.0227138335246443,0.0076002643570211,0.0327315732721138,24544,0.04,0.029,0.334,0
EMP01168,Rahul Saini,37,11,Sales,63887,1528,3833,1371,1578,55577,0,8075,18791,8569,4662,40097,3676,1447,Low,0.7214675135397737,0.0661424690069633,0.0260359501232524,0.3381074905086637,15480,0.09,0.294,0.394,0
EMP01169,Rohit Mehta,54,37,Sales,85000,3500,5100,1972,2095,72333,16134,12420,0,3633,4184,36371,12633,4328,Medium,0.5028272019686727,0.1746505744266102,0.0598343771169452,0.0,35962,0.35,0.0,0.343,1
EMP01170,Saloni Mehta,48,27,Finance,130000,9500,7800,3788,1404,107508,0,17174,34134,6840,6371,64519,19414,5831,Medium,0.6001320831938088,0.1805819101834282,0.0542378241619228,0.317501953343007,42989,0.3,0.263,0.3,1
EMP01171,Avantika Das,32,11,Finance,96562,4656,5794,1585,1375,83152,16809,9348,11207,6049,1796,45209,19393,3146,Medium,0.5436910717721762,0.2332234943236482,0.0378343274966326,0.1347772753511641,37943,0.43,0.116,0.162,1
EMP01172,Garima Sahu,46,18,Data Science,137578,10849,8255,2410,2317,113747,0,21119,22439,2664,6395,52617,2886,563,Low,0.4625792328588886,0.0253720977256543,0.0049495810878528,0.1972711368211908,61130,0.05,0.163,0.195,0
EMP01173,Lakshay Bansal,27,2,Cyber Security,99432,4943,5966,1564,995,85964,6147,6303,0,5693,4026,22169,21311,22233,High,0.2578870224745242,0.2479061002280024,0.2586315201712345,0.0,63795,0.96,0.0,1.043,2
EMP01174,Sumit Arora,57,31,Sales,85000,3500,5100,1642,1543,73215,4603,12561,12730,5813,4447,40154,13264,3079,Medium,0.5484395274192447,0.181165061804275,0.0420542238612306,0.1738714744246397,33061,0.33,0.15,0.232,1
EMP01175,Nandini Khurana,41,25,IT,133558,10045,8013,3622,1957,109921,0,13122,29623,6234,4611,53590,29675,5971,Medium,0.4875319547675149,0.2699666123852585,0.0543208304145704,0.269493545364398,56331,0.55,0.222,0.201,1
EMP01176,Rohan Bohra,54,26,IT,145136,12361,8708,3023,2046,118998,0,14615,40282,4758,3364,63019,14095,18684,Medium,0.529580329081161,0.1184473688633422,0.1570110422023899,0.3385098909225365,55979,0.22,0.278,1.325,1
EMP01177,Harsh Roy,44,22,IT,127562,9134,7654,2523,784,107467,7928,14318,17249,3760,4937,48192,31353,5165,Medium,0.4484353336373026,0.2917453729982227,0.0480612653186559,0.1605050852819935,59275,0.65,0.135,0.165,1
EMP01178,Aisha Yash Mundra,24,2,Marketing,56835,1175,3410,904,891,50455,0,5944,5846,4789,2922,19501,12929,4154,High,0.3865028242988801,0.2562481419086314,0.0823307898127043,0.1158656228322267,30954,0.66,0.103,0.321,2
EMP01179,Ishita Gupta,60,32,IT,150000,13333,9000,3692,1833,122142,0,17286,39448,3650,2663,63047,35632,4674,Medium,0.5161778913068396,0.2917260238083542,0.0382669352065628,0.3229683483158946,59095,0.57,0.263,0.131,1
EMP01180,Aditi Kumawat,46,20,HR,61463,1406,3688,1874,1969,52526,0,8311,0,2352,2463,13126,24081,2312,Medium,0.249895289951643,0.4584586680881849,0.0440162966911624,0.0,39400,1.83,0.0,0.096,1
EMP01181,Rishabh Bagri,39,15,Operations,77752,2775,4665,1971,1340,67001,0,9113,0,4030,4177,17320,12341,16772,High,0.2585036044238146,0.1841912807271533,0.2503246220205669,0.0,49681,0.71,0.0,1.359,2
EMP01182,Sonali Iyer,40,12,IT,116386,7458,6983,2297,1752,97896,21458,12311,0,9435,6145,49349,19405,5016,Medium,0.5040961837051565,0.198220560594917,0.0512380485413091,0.0,48547,0.39,0.0,0.258,1
EMP01183,Ananya Saini,47,22,IT,138807,11095,8328,3868,2037,113479,0,16423,33227,4207,4211,58068,37376,2992,Medium,0.5117070118700376,0.329364904519779,0.026366111791609,0.2928030736964548,55411,0.64,0.239,0.08,1
EMP01184,Siddharth Rajput,22,0,Sales,45000,583,2700,963,2089,38665,9744,4618,6763,2250,2778,26153,274,596,Low,0.6763998448208974,0.0070865123496702,0.0154144575197206,0.174912711754817,12512,0.01,0.15,2.167,0
EMP01185,Khushi Pillai,39,17,Finance,102809,5421,6169,3502,1721,85996,21407,14699,0,5371,4662,46139,16684,4117,Medium,0.5365249546490535,0.1940090236755197,0.0478743197358016,0.0,39857,0.36,0.0,0.247,1
EMP01186,Ankit Shinde,40,16,Finance,110282,6542,6617,2441,2125,92557,27170,15343,0,12122,8581,63216,5625,3417,Low,0.6829953434100068,0.060773361280076,0.0369177911989368,0.0,29341,0.09,0.0,0.607,0
EMP01187,Divya Verma,60,35,Data Science,170000,17500,10200,2918,1611,137771,27228,16097,20007,8038,7009,78379,31413,5664,Medium,0.5689078253043093,0.2280087972069593,0.0411116998497506,0.1452192406239339,59392,0.4,0.118,0.18,1
EMP01188,Palak Tiwari,35,9,Operations,63005,1484,3780,1781,1707,54253,15682,10293,8646,3217,2820,40658,4768,2064,Low,0.7494147789062356,0.0878845409470444,0.0380439791347943,0.1593644591082521,13595,0.12,0.137,0.433,0
EMP01189,Monika Solanki,43,28,Data Science,170000,17500,10200,3019,1443,137838,10221,24242,0,7599,9896,51958,36300,8762,Medium,0.3769497526081342,0.2633526313498455,0.0635673761952436,0.0,85880,0.7,0.0,0.241,1
EMP01190,Shruti Khanna,30,5,IT,94237,4424,5654,2073,2333,79753,0,12779,0,3384,3833,19996,31714,5612,Medium,0.2507241106917608,0.3976527528745,0.0703672589118904,0.0,59757,1.59,0.0,0.177,1
EMP01191,Rohit Seth,24,1,Product Management,130136,9520,7808,3917,2187,106704,0,11652,8078,9460,5423,34613,27584,9379,High,0.3243833408307092,0.2585095216674164,0.0878973609236767,0.0757047533363322,72091,0.8,0.062,0.34,2
EMP01192,Aarav Naidu,39,12,Marketing,69531,1953,4172,2051,1189,60166,0,10751,15773,8483,4327,39334,4201,2124,Low,0.6537579363760263,0.0698234883489013,0.0353023302197254,0.2621580294518499,20832,0.11,0.227,0.505,0
EMP01193,Abhishek Nagpal,28,4,Sales,48603,763,2916,1017,2032,41875,0,7174,10670,5805,3238,26887,2217,2424,Low,0.6420776119402986,0.0529432835820895,0.0578865671641791,0.2548059701492537,14988,0.08,0.22,1.093,0
EMP01194,Rashmi Sabharwal,41,26,Sales,85000,3500,5100,1984,2059,72357,0,8207,13057,13545,6958,41767,6999,2486,Medium,0.5772350981936786,0.0967287200961897,0.0343574222259076,0.1804524786820902,30590,0.17,0.154,0.355,1
EMP01195,Nikhil Kohli,47,26,Data Science,170000,17500,10200,2455,874,138971,32187,20865,0,7879,5805,66736,34974,6567,Medium,0.4802152967165811,0.2516640162336027,0.0472544631613789,0.0,72235,0.52,0.0,0.188,1
EMP01196,Tanvi Nagpal,44,20,HR,61271,1397,3676,1476,1812,52910,12230,8593,8787,1862,4058,35530,607,15,Low,0.6715176715176715,0.0114723114723114,0.0002835002835002,0.166074466074466,17380,0.02,0.143,0.025,0
EMP01197,Palak Goel,59,33,HR,70000,2000,4200,1300,1967,60533,13774,9296,0,3340,2372,28782,9882,11613,High,0.4754761865428774,0.1632497976310442,0.1918457700758264,0.0,31751,0.34,0.0,1.175,2
EMP01198,Akash Saini,22,2,IT,86432,3643,5186,1848,1536,74219,22048,9899,0,4164,4182,40293,1083,558,Medium,0.5428933292014174,0.0145919508481655,0.0075182904647058,0.0,33926,0.03,0.0,0.515,1
EMP01199,Lokesh Sandhu,24,1,Sales,45000,583,2700,936,1505,39276,0,4326,1384,2948,1961,10619,16965,2678,Medium,0.2703686729809553,0.4319431714023831,0.0681841328037478,0.0352378042570526,28657,1.6,0.031,0.158,1
EMP01200,Mohit Bose,56,35,Marketing,90000,4000,5400,2125,1263,77212,0,11848,21582,4634,4411,42475,13997,3522,Medium,0.5501087913795784,0.1812801118997047,0.0456146712946174,0.2795161373879707,34737,0.33,0.24,0.252,1
EMP01201,Shivam Jindal,49,22,Product Management,202872,25862,12172,3034,991,160813,0,12797,50840,14515,8070,86222,21767,21916,Medium,0.5361631211407037,0.1353559724649126,0.1362825144733323,0.3161435953560968,74591,0.25,0.251,1.007,1
EMP01202,Ravi Soni,41,17,Sales,74023,2402,4441,2145,1857,63178,0,11675,0,3864,4587,20126,16334,6059,High,0.3185602583177688,0.2585393649688182,0.0959036373421127,0.0,43052,0.81,0.0,0.371,2
EMP01203,Bhavna Bhatia,22,0,Customer Support,36676,167,2201,923,2365,31020,7858,3110,0,2681,1940,15589,6491,1870,Medium,0.5025467440361058,0.2092520954223082,0.0602836879432624,0.0,15431,0.42,0.0,0.288,1
EMP01204,Pallavi Das,26,3,Operations,55681,1117,3341,745,1341,49137,4719,7158,4983,3638,2695,23193,12154,2822,Medium,0.4720068380242994,0.2473492480208396,0.0574312636099069,0.1014103425117528,25944,0.52,0.089,0.232,1
EMP01205,Ravi Tomar,31,10,Operations,70458,2046,4227,2186,1647,60352,4357,8229,2608,2749,2543,20486,25241,3312,Medium,0.3394419406150583,0.4182297189819724,0.0548780487804878,0.0432131495227995,39866,1.23,0.037,0.131,1
EMP01206,Aditya Tayal,46,22,Data Science,150631,13460,9038,3890,1412,122831,0,18027,33324,6021,5883,63255,40978,3274,Medium,0.5149758611425455,0.3336128501762584,0.0266545090408773,0.2712995904942563,59576,0.65,0.221,0.08,1
EMP01207,Ishaan Purohit,30,3,IT,84249,3425,5055,1531,965,73273,0,9552,3963,3436,3775,20726,31199,4233,Medium,0.2828599893548783,0.4257912191393828,0.0577702564382514,0.0540854066300001,52547,1.51,0.047,0.136,1
EMP01208,Tushar Reddy,48,25,Sales,83576,3358,5015,1586,869,72748,0,10406,0,9295,4097,23798,8901,7391,Medium,0.3271292681585748,0.1223538791444438,0.1015972947709902,0.0,48950,0.37,0.0,0.83,1
EMP01209,Vikram Reddy,47,23,IT,140637,11461,8438,2291,1589,116858,0,17474,32732,5836,4570,60612,25743,6664,Medium,0.5186807920724298,0.220293005185781,0.0570264765784114,0.2801006349586677,56246,0.42,0.233,0.259,1
EMP01210,Sanya Diya Ghosh,46,27,Customer Support,60000,1333,3600,1860,1335,51872,12732,7955,4508,3559,2525,31279,4427,7750,Medium,0.6030035471930907,0.0853446946329426,0.1494062307217766,0.0869062307217766,20593,0.14,0.075,1.75,1
EMP01211,Sneha Verma,56,26,Sales,83507,3351,5010,2144,1269,71733,0,13733,12954,8786,5932,41405,6376,4208,Low,0.5772099312729149,0.0888851713994953,0.0586619826300308,0.1805863410145957,30328,0.15,0.155,0.66,0
EMP01212,Vivaan Yadav,45,27,Cyber Security,180000,20000,10800,2607,2299,144294,35489,18442,0,7995,8459,70385,18399,23142,Medium,0.4877888200479576,0.1275104993970643,0.1603808890182544,0.0,73909,0.26,0.0,1.258,1
EMP01213,Aman Pradhan,41,20,Customer Support,55873,1127,3352,762,862,49770,11693,6832,5811,3636,2661,30633,8082,2297,Medium,0.6154912597950573,0.162386980108499,0.0461523005826803,0.1167570825798673,19137,0.26,0.104,0.284,1
EMP01214,Sakshi Mehta,60,36,IT,150000,13333,9000,2266,2010,123391,0,10175,0,6937,3375,20487,71275,5546,Medium,0.1660331790811323,0.5776353218630208,0.0449465520175701,0.0,102904,3.48,0.0,0.078,1
EMP01215,Simran Seth,36,18,Sales,74994,2499,4500,1465,1872,64658,0,10311,14714,1958,3224,30207,21746,2813,Medium,0.4671811686102261,0.3363234247888892,0.0435058306783383,0.2275665810881871,34451,0.72,0.196,0.129,1
EMP01216,Neha Deepak Solanki,36,9,Sales,59234,1295,3554,1105,1728,51552,5711,7105,6923,3778,3230,26747,10865,3068,Medium,0.5188353507138423,0.210758069522036,0.0595127250155183,0.1342915890751086,24805,0.41,0.117,0.282,1
EMP01217,Nikhil Pankaj Chatterjee,50,26,Operations,95000,4500,5700,2065,1821,80914,21077,14237,0,6463,4572,46349,12706,3514,Medium,0.5728180537360654,0.1570309217193563,0.0434288256667573,0.0,34565,0.27,0.0,0.277,1
EMP01218,Priya Gill,52,34,Cyber Security,180000,20000,10800,2899,1960,144341,0,19213,32566,7432,3104,62315,44347,5691,Medium,0.4317207169134203,0.3072377217838313,0.0394274669012962,0.2256185006339155,82026,0.71,0.181,0.128,1
EMP01219,Aman Bose,54,30,Customer Support,60000,1333,3600,2063,1388,51616,0,6522,12886,1846,1065,22319,19146,1972,Medium,0.4324046807191568,0.3709314941103533,0.0382052076875387,0.2496512709237445,29297,0.86,0.215,0.103,1
EMP01220,Reema Porwal,60,33,HR,70000,2000,4200,1347,1923,60530,0,10044,11774,4991,3997,30806,14810,2421,Medium,0.5089377168346274,0.2446720634396167,0.0399966958532958,0.1945151164711713,29724,0.48,0.168,0.163,1
EMP01221,Payal Khandelwal,57,35,IT,150000,13333,9000,2543,1185,123939,26115,18580,0,3110,6224,54029,5505,2623,Medium,0.4359321924495115,0.0444170115944133,0.0211636369504352,0.0,69910,0.1,0.0,0.476,1
EMP01222,Saurabh Sabharwal,46,24,Product Management,212776,28833,12767,3453,1232,166491,0,28817,44286,10067,10803,93973,25910,10652,Low,0.5644329122895532,0.1556240277252223,0.0639794343237772,0.2659963601636124,72518,0.28,0.208,0.411,0
EMP01223,Vidhi Banerjee,38,12,Sales,64194,1543,3852,1451,1898,55450,0,7335,12913,5574,4606,30428,3718,4206,Low,0.548746618575293,0.0670513976555455,0.0758521190261496,0.2328764652840396,25022,0.12,0.201,1.131,0
EMP01224,Arjun Thomas,30,4,Finance,82986,3299,4979,1763,2213,70732,25602,10841,0,7832,5852,50127,4848,1722,Low,0.7086891364587456,0.0685404060396991,0.0243454165017248,0.0,20605,0.1,0.0,0.355,0
EMP01225,Parth Trivedi,42,23,Finance,126346,8952,7581,2469,2275,105069,0,13514,20275,4646,4659,43094,38020,5503,Medium,0.4101495207910992,0.3618574460592563,0.0523751058828008,0.1929684302696323,61975,0.88,0.16,0.145,1
EMP01226,Nikhil Rajat Shinde,52,34,Cyber Security,180000,20000,10800,3340,1826,144034,0,18803,12665,9188,4638,45294,22106,41433,High,0.3144674174153325,0.1534776511101545,0.2876612466500965,0.0879306274907313,98740,0.49,0.07,1.874,2
EMP01227,Shreya Gill,22,0,Marketing,50000,833,3000,903,2032,43232,10764,4578,2305,3919,1597,23163,7318,2131,Medium,0.5357836787564767,0.1692727609178386,0.0492921909696521,0.0533169874167283,20069,0.32,0.046,0.291,1
EMP01228,Vihaan Rathore,38,12,IT,109823,6473,6589,3294,1837,91630,0,14037,31328,4675,4061,54101,16262,4036,Low,0.5904288988322601,0.177474626214122,0.044046709592928,0.3418967587034814,37529,0.3,0.285,0.248,0
EMP01229,Rahul Purohit,22,3,IT,89938,3994,5396,1434,1867,77247,0,8033,0,3879,4218,16130,4415,1603,Medium,0.2088106981500899,0.0571543231452354,0.0207516149494478,0.0,61117,0.27,0.0,0.363,1
EMP01230,Harsh Harsh Kohli,52,26,IT,140026,11339,8402,2516,1319,116450,23083,15073,11618,6260,4636,60670,12507,25180,High,0.5209961356805496,0.1074023185916702,0.2162301416917131,0.0997681408329755,55780,0.21,0.083,2.013,2
EMP01231,Shruti Sandhu,43,23,Customer Support,57434,1205,3446,919,2047,49817,16835,9327,7453,5861,4936,44412,792,546,Low,0.8915029006162555,0.0158981873657586,0.0109601140173033,0.14960756368308,5405,0.02,0.13,0.689,0
EMP01232,Kunal Malhotra,37,17,HR,59330,1300,3560,821,1353,52296,13737,8744,0,3840,3390,29711,9467,2193,Medium,0.5681314058436592,0.1810272296160318,0.0419343735658558,0.0,22585,0.32,0.0,0.232,1
EMP01233,Ravi Srivastava,38,12,Data Science,123509,8526,7411,3475,2357,101740,22419,17428,0,7473,4618,51938,21304,6202,Medium,0.5104973461765284,0.2093965008846078,0.0609593080401022,0.0,49802,0.41,0.0,0.291,1
EMP01234,Deepak Maheshwari,58,23,Marketing,90000,4000,5400,1503,1778,77319,0,9948,21822,4384,3547,39701,14453,4437,Medium,0.5134701690399514,0.1869268873110102,0.0573856361308346,0.2822333449734218,37618,0.36,0.242,0.307,1
EMP01235,Mansi Narang,40,10,Finance,87701,3770,5262,1808,1146,75715,17770,10414,0,3922,3774,35880,25325,2392,High,0.473882321864888,0.334477976622862,0.0315921547909925,0.0,39835,0.71,0.0,0.094,2
EMP01236,Varun Tomar,29,5,Data Science,101466,5220,6088,3974,2153,84031,5766,10492,0,6639,3829,26726,24591,7318,High,0.3180492913329604,0.2926420011662363,0.0870869084028513,0.0,57305,0.92,0.0,0.298,2
EMP01237,Ankit Pradhan,50,27,Cyber Security,179029,19757,10742,3760,1828,142942,0,27858,40191,25350,10354,103753,8440,3578,Low,0.7258398511284297,0.0590449273131759,0.0250311315078843,0.2811699850288928,39189,0.08,0.224,0.424,0
EMP01238,Atharv Bhatia,37,14,Finance,98990,4899,5939,1788,1532,84832,18005,11401,0,2490,3817,35713,27751,3760,High,0.4209850056582421,0.3271289136175028,0.0443228970199924,0.0,49119,0.78,0.0,0.135,2
EMP01239,Gaurav Iyer,25,2,IT,83114,3311,4987,1941,1878,70997,0,8428,12467,5453,4331,30679,78,643,Medium,0.4321168500077468,0.0010986379706184,0.0090567207065087,0.1755989689705198,40318,0.0,0.15,8.139,1
EMP01240,Mansi Kohli,59,27,Operations,95000,4500,5700,1427,1409,81964,20752,15678,3854,6088,5758,52130,11374,3103,Medium,0.6360109316285198,0.1387682397149968,0.0378580840368942,0.0470206432092138,29834,0.22,0.041,0.273,1
EMP01241,Mohit Mishra,36,14,Finance,99631,4963,5978,1222,2318,85150,22970,10999,0,10238,5044,49251,8014,3699,Medium,0.5784028185554904,0.0941162654139753,0.0434409864944216,0.0,35899,0.16,0.0,0.462,1
EMP01242,Hemant Mukherjee,27,4,Customer Support,39075,287,2344,1189,1337,33918,6965,3295,1151,2415,1096,14922,10912,1283,Medium,0.4399433928887316,0.32171708237514,0.0378265227902588,0.0339347838905595,18996,0.73,0.029,0.118,1
